timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-25T15:36:45,text_classification_benchmarks,cba4807f-da1d-4bcc-b7f3-ce70f0be0750,0.036559343338012695,0.00012973114185540718,0.003548508534630019,42.5,0.0,141.20069217681885,0.00016638196193509633,0,0.0005526767897161091,0.0007190587516512053,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.4.1,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5351791381836,machine,N,1.0
